id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,gvi,gvi_percent,blend_image_path
319606439525591,1496322416000,273.68010211461,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30384004116058,25.246816294957355,1805883732926354.0,0.0099012586805555,0.99012586805555,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_5/319606439525591_blend.png
978120889611464,1496323257000,120.52280202007,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.31266987323761,25.248111772754015,1805883732926354.0,0.0069207085503472,0.69207085503472,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_7/978120889611464_blend.png
829973734321076,1496322303000,14.163937003439,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30400097370148,25.2479759180529,1805883732926354.0,0.0085262722439236,0.8526272243923599,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/829973734321076_blend.png
799739273991084,1496321288000,117.92790350771,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.30244529247284,25.24093067322646,1805883732926354.0,0.0010291205512152,0.10291205512151999,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_8/799739273991084_blend.png
468210970962461,1496321531000,14.587581103395,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.305079221725464,25.240134903648027,1805883732926354.0,0.0038163926866319,0.38163926866319,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/468210970962461_blend.png
1602485153290329,1496321709000,210.04909717386,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.30040681362152,25.243900206382875,1805883732926354.0,0.0002407497829861,0.02407497829861,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_9/1602485153290329_blend.png
848932279027632,1533885897431,17.6259765625,105455461693813,False,YwhdGVpCQfCbEEpKwZ5v5Q,55.30734300613403,25.244220445819977,492619558525608.0,0.0683021545410156,6.83021545410156,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/848932279027632_blend.png
308144090976318,1496321735000,26.831096079721,111480967750226,False,2o_aVX9zoMounQF1Ni4jWQ,55.29992938041687,25.242779361707036,1805883732926354.0,0.0058525933159722,0.58525933159722,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_2/308144090976318_blend.png
1916065931920765,1645963201089,310.6902406387816,104723918435539,False,USveYpf1Lcg9umrkb4X8VM,55.29636740684509,25.239411913355255,,0.0016581217447916,0.16581217447916,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/1916065931920765_blend.png
203127368300804,1496322606000,61.210196104101,111480967750226,False,mFYK0hGDlQTlFZnS5pG3Ww,55.30671000480652,25.244783288846108,1805883732926354.0,0.001615736219618,0.1615736219618,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_5/203127368300804_blend.png
