id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,svf,gvi,svf_percent,gvi_percent,lst,ndvi,ndbi,lst_norm,gvi_norm,ndvi_norm,svf_norm,priority_score,priority_level
221102952801393,1591514893000,119.23259470319,104723918435539,False,XiZBXRgaToRDeOtKfEPGbA,55.30712306499481,25.24448731137288,,0.6162503560384115,0.0362752278645833,61.62503560384115,3.62752278645833,50.618489630000056,0.0130914589390158,0.0917873978614807,0.6629648760330635,0.9441772270795339,0.9064863949238456,0.8403277852819138,0.808576703960165,Critical
479481046663056,1496323730000,0.0,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.313259959220886,25.24887837857753,1805883732926354.0,0.2163662380642361,0.0056779649522569,21.63662380642361,0.56779649522569,50.34504803000005,0.0507554784417152,0.0316814258694648,0.6216425619834757,0.9912640142353584,0.8371263907577278,0.2950333409049005,0.7081533076395105,High
1241455982953571,1496323775000,0.0,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.31326532363891,25.24888323049771,1805883732926354.0,0.2161780463324653,0.0071614583333333,21.61780463324653,0.71614583333333,50.34504803000005,0.0507554784417152,0.0316814258694648,0.6216425619834757,0.9889810343073179,0.8371263907577278,0.29477671679506545,0.7075440690410251,High
1437643456632782,1645963210598,310.6946902693044,104723918435539,False,USveYpf1Lcg9umrkb4X8VM,55.296351313591,25.239421617951407,,0.5971399943033854,0.0019760131835937,59.71399943033854,0.19760131835937,47.805459170000034,0.0284090917557477,0.1861108094453811,0.2378615702479333,0.9969610275757885,0.8782782777337129,0.8142683005068326,0.6421807856158879,High
1956421267854367,1496323030000,0.0,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.30815839767456,25.246845406969683,1805883732926354.0,0.2759806315104167,0.1534796820746528,27.598063151041668,15.34796820746528,50.04426226999999,0.0536505803465843,-0.0947634801268577,0.5761880165289207,0.7638087671647477,0.8317949289850759,0.37632538549969746,0.644235192024725,High
855787985005257,1496322790000,90.0,111480967750226,False,mFYK0hGDlQTlFZnS5pG3Ww,55.30588388442993,25.25281807396551,1805883732926354.0,0.2837982177734375,0.1807827419704861,28.37982177734375,18.07827419704861,47.615759060000016,0.0550924129784107,0.1190476194024086,0.20919421487602952,0.721791500009132,0.8291397286461116,0.38698568973798336,0.48800136014261464,Medium
802505074611937,1713713580532,146.3513388633728,106609934906640,False,IuTGVnNOCcFzf475tRjAqS,55.31445622444153,25.248068105188096,,0.1539217631022135,0.0069198608398437,15.39217631022135,0.69198608398437,50.51082200000002,0.4747532308101654,-0.1025142967700958,0.6466942148760331,0.9893528338955988,0.0563152543204023,0.20988210896467774,0.548761261633095,Medium
2909924272598109,1580454107500,194.7558450414,104723918435539,False,AYFcNTu5jCJIdOUk_gNI_A,55.3059858083725,25.24029017617005,,0.4946937561035156,0.0185381571451822,49.46937561035156,1.85381571451822,50.83895192000003,0.0142058925703167,0.2220739871263504,0.6962809917355389,0.9714731873791653,0.9044341147283037,0.6745694176886837,0.8034529291379702,Critical
820333809526163,1715515588866,296.3548152446747,106609934906640,False,6zcfny5GKPDdmUXC038b7V,55.30272424221039,25.245705181273937,,0.1711222330729166,0.0045496622721354,17.11222330729166,0.4549662272135399,49.40509253000005,0.0332698412239551,0.0173645634204149,0.4795971074380196,0.9930003835406279,0.8693269866124571,0.23333720581426995,0.6489549170549967,High
498073980056070,1732961900883,102.0,106609934906640,False,6N9wsKZQEPv2gncUqpfYlb,55.30741274356842,25.25316254864542,,0.2511278788248698,0.0006866455078125,25.11278788248698,0.06866455078125,50.25617951000004,0.0127970753237605,0.2320280522108078,0.6082128099173579,0.9989452632732453,0.9070285157343736,0.3424353974812691,0.7257924525543196,High
327734135369900,1496322894000,30.387010681815,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.30719816684723,25.252400821636485,1805883732926354.0,0.1946038140190972,0.0189938015407986,19.46038140190972,1.89938015407986,48.52666139000005,0.0269298925995826,0.2042320817708969,0.3468491735537217,0.970771986401267,0.8810022902259743,0.2653574213207241,0.597436737265109,Medium
295530088863019,1496323229000,151.3396983484,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.31101763248443,25.250071945104267,1805883732926354.0,0.2915852864583333,0.011138916015625,29.158528645833332,1.1138916015625,50.52791209999998,0.020802691578865,0.1387089937925338,0.6492768595041264,0.9828600389802515,0.8922858094555975,0.3976043792557554,0.7435235723261963,High
2618872708417150,1496322183000,144.94573854224,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.303523540496826,25.24546743073816,1805883732926354.0,0.3408830430772569,0.0485941569010416,34.08830430772569,4.85941569010416,49.93146761000003,0.0850389078259468,0.1633248627185821,0.5591425619834717,0.9252193617570859,0.7739918969804854,0.4648283363879694,0.6794844950869526,High
286940843085517,1496321305000,211.31835721304,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.302574038505554,25.240130051378515,1805883732926354.0,0.2150115966796875,0.0021616617838541,21.50115966796875,0.21616617838541,50.45784269000001,0.0285774860531091,0.2961521744728088,0.6386880165289237,0.9966753289447937,0.8779681719797134,0.2931861096998712,0.7242155896986913,High
504708647616071,1591514732500,286.5421514061,104723918435539,False,SbrYlPyxCVbME-X7D0UQWQ,55.30540645122528,25.24046000526384,,0.1560262044270833,5.2134195963541664e-05,15.602620442708329,0.0052134195963541,51.29696660000002,-0.0079161338508129,0.063999056816101,0.7654958677685959,0.9999217264024672,0.9451728320769008,0.21275179073344205,0.7771261137334518,Critical
868570050532320,1591514607500,16.035424352572,104723918435539,False,SbrYlPyxCVbME-X7D0UQWQ,55.30574977397919,25.242483379352905,,0.2820892333984375,0.1255709330240885,28.20892333984375,12.55709330240885,48.41044871,0.1964505314826965,0.0620550587773323,0.32928719008263907,0.8067581424109834,0.5688223271093706,0.38465526538921035,0.5048671668660571,Medium
9363987260319004,1732962163916,146.0,106609934906640,False,6N9wsKZQEPv2gncUqpfYlb,55.31193494796753,25.250261167988924,,0.2370160420735677,0.0031229654947916,23.70160420735677,0.31229654947916,48.95220488000001,0.0406354740262031,0.1275622993707656,0.4111570247933855,0.9951959579514235,0.8557628389565384,0.32319205713701127,0.6328931757670694,High
172400884791330,1496323453000,286.80410933461,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.3081476688385,25.24675321890676,1805883732926354.0,0.2378184000651041,0.1194814046223958,23.78184000651041,11.94814046223958,50.17585604000001,0.0231130570173263,0.0902584716677665,0.596074380165288,0.8161294488755998,0.8880311664686629,0.3242861774971866,0.6687112742033258,High
938664953582947,1496322514000,355.34183910857,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30714452266693,25.24832525840604,1805883732926354.0,0.3321974012586806,0.0056220160590277,33.21974012586806,0.56220160590277,51.679784840000025,0.0231660231947898,0.3449840247631073,0.8233471074380186,0.9913501151926445,0.8879336268449574,0.45298432454395765,0.8227107458239538,Critical
1067872396949640,1613727487000,288.46549857683,104723918435539,False,l890jopinugy0dw9uav6hd,55.30867874622345,25.25291510918545,,0.5630327860514323,0.0840568542480468,56.30327860514323,8.40568542480468,49.027401320000024,0.0147601477801799,0.0085624158382415,0.42252066115702397,0.870645052717268,0.9034134285622282,0.7677586484925935,0.6825160106284612,High
271933451317170,1496323486000,286.71765507031,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.3094083070755,25.250775464596515,1805883732926354.0,0.3580084906684028,0.0345560709635416,35.80084906684028,3.4556070963541603,50.33479396999999,0.2280701696872711,-0.0234301779419183,0.6200929752066074,0.9468228746761431,0.5105933258886366,0.4881811303829653,0.6600887434868509,High
1149080219850937,1716707729067,277.244,104723918435539,False,rMoQ3KYJXv9Gh0tI82bDkd,55.30646860599518,25.251139352390386,,0.2322794596354166,0.005462646484375,23.22794596354166,0.5462646484375,50.483477840000035,0.0241072252392768,0.1043034270405769,0.6425619834710767,0.9915953724649138,0.8862003604918508,0.3167331057239313,0.7296736744616191,High
