shade_06,shade_08,shade_10,shade_12,shade_14,shade_16,shade_18,shade_avg,length,mid_lat,mid_lon
0.0,0.8825,0.8096,0.8364,0.0,0.4599,0.0,0.42691428571428575,54.779,25.250981807012984,55.3028070306321
0.0,0.0,0.0,0.3068,0.7152,1.0,0.0,0.28885714285714287,33.153,25.25081572567349,55.30349827531854
0.0,0.0,0.0,0.4037,0.7177,1.0,0.0,0.30305714285714286,33.224,25.25078261249272,55.30348001972903
0.0,0.0,0.0,0.0,0.0,0.6459,0.0,0.09227142857142857,27.419,25.250593902003935,55.303555580948654
0.0,0.0,0.0,0.026,0.3521,1.0,0.0,0.19687142857142859,28.499,25.25036453427404,55.3034434809968
0.0,0.0,0.0,0.0283,0.354,1.0,0.0,0.19747142857142855,28.506,25.250380799181734,55.30341111216407
0.0,1.0,1.0,0.9927,0.0,1.0,0.0,0.5703857142857143,72.624,25.249211,55.30628715000001
0.0,1.0,0.5531,0.4687,0.2742,0.3983,0.0,0.3849,32.768,25.248752083042223,55.30616062985524
0.0,1.0,0.4621,0.3635,0.4853,0.2052,0.0,0.3594428571428571,32.865,25.248763541122525,55.30612022130256
0.0,1.0,0.4578,0.0,0.0,1.0,0.0,0.35111428571428566,23.493,25.2497295,55.3075102
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,6.548,25.2495997,55.307469
0.0,1.0,0.0,0.3967,0.8968,1.0,0.0,0.4705,30.8,25.249663038230434,55.307331337579406
0.0,0.991,0.0,0.0,0.0,1.0,0.0,0.2844285714285714,12.958,25.25160105,55.30514595
0.0,1.0,0.777,0.5733,0.0,1.0,0.0,0.47861428571428577,6.56,25.2515237,55.3051001
0.0,1.0,0.8294,0.6737,0.7326,0.7534,0.0,0.5698714285714286,17.861,25.2515157,55.30519595
0.0,1.0,0.0,0.5563,0.5787,1.0,0.0,0.44785714285714284,6.47,25.2512809,55.30595695
0.0,1.0,0.0,0.0,0.1114,0.5257,0.0,0.23387142857142854,49.471,25.25121515,55.3062254
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,15.637,25.25133955,55.30601405
0.0,0.9401,1.0,0.9534,0.0,0.9579,0.0,0.5502,128.508,25.24794425,55.30107845000001
0.0,0.1445,0.6731,0.6276,0.6411,0.8182,0.0,0.4149285714285714,88.855,25.247148359072924,55.30100571651537
0.0,0.7429,0.3639,0.3215,0.0,0.5605,0.0,0.2841142857142857,104.162,25.247044559852984,55.30050088349984
