segment_id,lat,lon,pci_mean,pci_std,point_count,lst_mean,gvi_mean,svf_mean,shade_mean,rank
25.246000000000002_55.303000000000004,25.246109194374462,55.303025007247925,0.5276337851064751,0.023100875677146172,8,49.77423869000004,0.004867365330825565,0.07163650270492308,0.928363497295077,55
25.244_55.306000000000004,25.243859232916307,55.306179225444794,0.5269258071173664,0.018440628036109852,14,48.945368840000015,0.002142588297525992,0.17896256623444728,0.8210374337655527,56
25.246000000000002_55.302,25.245985224861567,55.3019343316555,0.5264308735580726,0.04148228661779495,58,48.68366244200001,0.02471871942395903,0.2418747513382523,0.7581252486617477,57
25.25_55.309000000000005,25.24998809467423,55.30910267279698,0.5262204382942942,0.07171907469935083,39,49.51464445307693,0.18137006406430842,0.27170468191815234,0.7282953180818477,58
25.247_55.307500000000005,25.247115097060117,55.30730053782463,0.5258951767653623,0.005835543525299231,5,49.66884974000001,0.0017903645833332801,0.05128493132414639,0.9487150686758535,59
25.2525_55.3025,25.25242723684145,55.30266374349594,0.5257868400630783,0.0405305386489869,18,48.80133727500002,0.03842436237099724,0.23900710211859805,0.7609928978814019,60
25.2465_55.303000000000004,25.246526056626543,55.30296344648708,0.5255652115555118,0.025298709073511103,12,49.75388593454548,0.025814480251736088,0.07144288342408456,0.9285571165759154,61
25.245_55.311,25.245171454919905,55.310838259756565,0.5250267816824199,0.03095536109479382,12,49.14190499,0.002113766140407949,0.11269050174289276,0.8873094982571073,62
25.244_55.309000000000005,25.244168689999924,55.30896306037903,0.5249389131406926,0.05179369989963572,3,49.790189450000035,0.2512738144188596,0.3046176843475877,0.6953823156524123,63
25.2515_55.3025,25.251633678144614,55.30235451001387,0.5247118925366693,0.03835753901394826,26,48.43766140769232,0.007457244090544827,0.2708480704543937,0.7291519295456064,64
25.240000000000002_55.295500000000004,25.239958927818343,55.29561996459961,0.5242481251451466,0.08618258645427065,12,47.98046179400001,0.009321636623806384,0.3989753723144531,0.6010246276855469,65
25.248_55.303000000000004,25.247963373904113,55.302935809623904,0.5236294717167749,0.02224589183466467,41,49.449360057317094,0.09843312498676743,0.19921582436496968,0.8007841756350302,66
25.2465_55.302,25.246480967142222,55.302058358987175,0.5229529599625111,0.031185098373152437,42,48.7806076166667,0.002802874045397203,0.2168208856150937,0.7831791143849064,67
25.2435_55.298,25.24360853973399,55.29783248901367,0.5224672618813687,0.017722221420069264,6,48.931696760000044,0.0027389526367187,0.14878492002133967,0.8512150799786604,68
25.247500000000002_55.313,25.24750978271182,55.312908589839935,0.521991566288977,0.019005922060005932,12,49.52960611571431,0.029391536006221023,0.10117788163442457,0.8988221183655754,69
25.241500000000002_55.302,25.241616223065932,55.30209507261004,0.5203927402164795,0.02825029873211174,5,49.54938180285718,0.00511779785156244,0.06936475965711802,0.930635240342882,70
25.247_55.302,25.246816294952684,55.30221730470657,0.5201812067318689,0.013865972139233646,5,48.94365983,0.0009818183051214934,0.1917436387803819,0.8082563612196182,71
25.2535_55.304,25.253684919174834,55.30378460884094,0.5198651146320022,0.0022836291553385056,3,48.70952546000001,0.0005709330240885,0.23017332288953987,0.7698266771104602,72
25.2505_55.301500000000004,25.25048013447506,55.301569492920585,0.519790429238656,0.038869466006637585,22,48.68857151130437,0.013186079083066954,0.24341100425535928,0.7565889957446407,73
25.2495_55.309000000000005,25.249486484313937,55.30901436622326,0.5181939462324765,0.07336873346032713,39,49.54093691461539,0.2006256342613459,0.3112628969371828,0.6887371030628172,74
25.242_55.302,25.241814855529295,55.3019243478775,0.5174143776061141,0.03831452639685022,7,49.74784398000003,0.023277403816344196,0.09886621545862266,0.9011337845413774,75
25.2455_55.311,25.24546237644785,55.31106635928154,0.5138790627844642,0.027619609722944898,14,49.24551372125003,0.0028931148468501586,0.15012599803783272,0.8498740019621672,76
25.246000000000002_55.31,25.245989212218106,55.31008422374725,0.5132782339005004,0.024952718561746738,13,49.41679267538465,0.005499163244524523,0.13225966233473552,0.8677403376652644,77
25.253_55.3035,25.25300590625663,55.30339402811868,0.5130415537767311,0.018022444636102506,7,49.14971760714288,0.0034750075567335998,0.1768368312290736,0.8231631687709263,78
25.2515_55.302,25.251436416299374,55.3021212328564,0.512190074263758,0.03688717163862752,21,48.61351017090912,0.028021514731109424,0.30304748843414614,0.6969525115658539,79
25.241_55.3025,25.240883363877124,55.302536487579346,0.5114490850890112,0.03425647891654086,7,49.22991900500003,0.0009022061786954,0.14976671006944442,0.8502332899305556,80
25.2455_55.31,25.24543525384558,55.30994249017615,0.5102496714023068,0.03168010072597249,18,49.18624930210528,0.0436800733024691,0.21415353518480443,0.7858464648151956,81
25.246000000000002_55.3115,25.246003733371282,55.31145701184869,0.5101839977742119,0.04138277299573819,28,49.43409229343752,0.021489885118272527,0.13877116309271914,0.8612288369072808,82
25.245_55.310500000000005,25.244950763871415,55.3106116671716,0.5101589599646934,0.02942749997875291,37,49.353767100645186,0.009014119268386862,0.11893881873530364,0.8810611812646963,83
25.2485_55.3125,25.248466773257793,55.31242087483406,0.5099396850017591,0.023672361137942896,9,49.83918107000003,0.007641262478298577,0.07239702012803816,0.9276029798719619,84
25.247_55.3125,25.247028049959063,55.31247675418854,0.5095441869889799,0.06158681081606986,14,49.85566080928572,0.0770768665132068,0.14581274607824898,0.854187253921751,85
25.249_55.301,25.249080002569677,55.30082404613495,0.5089180440416408,0.060210142810335376,6,48.304300200000036,0.027467091878255162,0.28270443574881843,0.7172955642511815,86
25.2455_55.3115,25.245693859816125,55.31132251024246,0.5082431788871661,0.01272555479605401,4,49.31707851500004,0.013309478759765576,0.11778824417679395,0.8822117558232061,87
25.2485_55.3035,25.248683492948217,55.30329465866089,0.5074988525928767,0.007313300821019204,6,49.705878290000015,0.07664638095431853,0.1770519680447048,0.8229480319552952,88
25.241500000000002_55.301500000000004,25.241394994139764,55.30147598339961,0.5073954898819123,0.026455417797840573,7,49.21578680692309,0.0005760192871093501,0.1656415020978009,0.8343584979021991,89
25.2525_55.303000000000004,25.252604596167803,55.302881956100464,0.5072379073578589,0.04317916994766206,19,49.03944984050001,0.03156463444581502,0.23855512407090926,0.7614448759290908,90
25.247_55.308,25.246864465889114,55.308163839278464,0.505650135793523,0.04128430146490314,139,50.08020066014388,0.1459243066972203,0.1938379685655772,0.8061620314344228,91
25.242_55.3005,25.241900712515886,55.300453305244446,0.5046009557928571,0.01566438160999663,7,49.34442267500001,0.0006689646887400286,0.11331021344220193,0.8866897865577981,92
25.2455_55.302,25.24570032922336,55.302075147628784,0.5032511430853959,0.01618120664156067,5,48.53452283600001,0.00799840291341144,0.31603062947591143,0.6839693705240886,93
25.249_55.3035,25.24901204882187,55.30347955226898,0.501223995266922,0.02213356666957934,20,49.794575909000024,0.09184773763020829,0.19637114206949866,0.8036288579305013,94
25.251_55.302,25.251012870068458,55.30198728216106,0.5005572471626984,0.04381574730663115,28,48.92055872931036,0.009054955982026547,0.2520839501158031,0.747916049884197,95
25.246000000000002_55.3025,25.24594001999192,55.302491784095764,0.4980780959750115,0.04726346574086833,12,49.095192050000016,0.0037570176301178417,0.20929788660120077,0.7907021133987993,96
25.241_55.298500000000004,25.240916925184237,55.2986478805542,0.4980095880564948,0.04821303889254109,17,49.09766062000002,0.014150681838490553,0.23609613489221642,0.7639038651077836,97
25.2465_55.312,25.246525174365395,55.311997175216675,0.49678707186785487,0.05930401420153318,12,50.17802078600001,0.08870937206127022,0.11662235966435183,0.8833776403356483,98
25.248_55.3035,25.24805920993946,55.30351147055626,0.4966780737098017,0.022257592069610407,9,49.85684084000002,0.010332272376543179,0.10046019377531827,0.8995398062246817,99
25.244_55.3065,25.24412388883588,55.306298553943634,0.4965092129795697,0.01783283220281268,8,49.50489871400002,0.002379576365152952,0.15864410400390622,0.8413558959960937,100
25.2455_55.303000000000004,25.245555352287596,55.30303705887622,0.49561658901973854,0.030586548969676202,72,49.571669528795205,0.023509391502097764,0.1777791447109646,0.8222208552890354,101
25.2395_55.299,25.239594784186725,55.29899965971708,0.49557565291893424,0.0356678301976392,8,49.695410603750034,0.003127627902560725,0.11079862382676864,0.8892013761732314,102
25.247_55.3025,25.247041566237435,55.30237555503845,0.4952699799552339,0.02830357569354006,21,49.02599749035718,0.0038605341835627003,0.22581204913911362,0.7741879508608863,103
25.237000000000002_55.3025,25.23690998869172,55.302510261535645,0.49328933024107624,0.03505787838780364,14,49.84886546000002,0.0157186114598834,0.14704772572458524,0.8529522742754148,104
25.241500000000002_55.2965,25.24148681298646,55.296553923533516,0.49309433406003095,0.0489883769543894,12,48.41767913692311,0.007241355048285533,0.3655567658253205,0.6344432341746795,105
25.2505_55.302,25.25053529799789,55.301880687475204,0.4925520395788623,0.010432492804008412,4,49.03680087500001,0.004578908284505175,0.25609334309895837,0.7439066569010416,106
25.247_55.3085,25.247056468780382,55.30831199884415,0.49189523326648654,0.0496181825312859,30,49.88224812199999,0.14429667437518082,0.2655364990234375,0.7344635009765625,107
25.247500000000002_55.3035,25.24743751700608,55.30348968916926,0.49149426737265445,0.01821117711076212,10,50.10896892448279,0.001893954806857607,0.08100218791157804,0.9189978120884219,108
25.2365_55.303000000000004,25.23666170738945,55.303096771240234,0.49015971874092285,0.030082419322410837,4,49.83918107000002,0.0010566711425780916,0.10386563524787805,0.896134364752122,109
25.2395_55.296,25.239585272583117,55.29607740315524,0.49006168645656795,0.06192010757205142,33,47.85828311545454,0.014359715008976435,0.4774992201063368,0.5225007798936633,110
25.247_55.3065,25.247102827380505,55.30657989328558,0.48969157742364766,0.03618434797085575,37,49.32100923800001,0.038067104580166065,0.1758288759173769,0.8241711240826232,111
25.2455_55.3025,25.245636248701228,55.30256071995045,0.4889641877643166,0.02831939154606214,26,49.18586779896554,0.007901666586291099,0.23225216638474233,0.7677478336152577,112
25.246000000000002_55.311,25.2460630191033,55.31111463904381,0.4888412662806318,0.03296264681958128,5,49.79446197500002,0.00271809895833328,0.09358921757450807,0.906410782425492,113
25.2465_55.3005,25.246577081784693,55.30049800872803,0.488720628666883,0.028917107599315428,45,49.022725726603795,0.009627165617766154,0.2688117597088124,0.7311882402911877,114
25.246000000000002_55.301,25.246137385904646,55.30105095643263,0.4885900220838489,0.03211400154480458,13,48.58739697615387,0.018748063307542032,0.3606041150215344,0.6393958849784656,115
25.2495_55.3115,25.249504274600906,55.311510264873505,0.48760019409861494,0.017430989612967504,8,50.11604069000001,0.02621014912923173,0.07203631930881071,0.9279636806911893,116
25.248_55.3085,25.24799406427659,55.308566737174985,0.48693065011438974,0.06010890445217282,50,49.705160505800016,0.1341664377848307,0.2991699812147352,0.7008300187852647,117
25.2365_55.3035,25.236367058011783,55.30352473258972,0.4865786576518776,0.023762502872530285,14,50.214023930000025,0.0014403812468997555,0.0715225596486786,0.9284774403513213,118
25.25_55.310500000000005,25.250016335074612,55.31045230535361,0.4838937816417126,0.07176945586009528,3,50.3762045969231,0.010064358181423585,0.19626101098879414,0.8037389890112059,119
25.2425_55.300000000000004,25.24263026773226,55.30006446621635,0.48371668290313935,0.040362671853933454,10,49.73648510545456,0.00084262424045136,0.14427123406920767,0.8557287659307924,120
25.246000000000002_55.3065,25.246029521440093,55.30629611932314,0.4825550020990057,0.030554205179355216,4,49.3643392146154,0.0006493462456596611,0.24453578851161858,0.7554642114883815,121
25.2455_55.3065,25.245413018276317,55.306539492947714,0.48156962975015183,0.025140663582830125,5,50.02351000571431,0.0011308458116319,0.08523717002263141,0.9147628299773686,122
25.2425_55.3005,25.242561553246258,55.300498604774475,0.4812994373959105,0.034071340446543266,18,50.23776018000002,0.012435630515769628,0.08946491759500383,0.9105350824049963,123
25.2465_55.307,25.24650976209814,55.30710129176869,0.48123549020710443,0.01575054553591671,5,49.54060697000001,0.003045315212673578,0.17012652228860292,0.8298734777113971,124
25.2395_55.300000000000004,25.23963847810568,55.29994024680211,0.48054075149434144,0.027683526531873153,16,49.12205418153848,0.0068047841389973435,0.21303134494357637,0.7869686550564237,125
25.247500000000002_55.307500000000005,25.247448439863994,55.30739946024759,0.47958771318944643,0.035923583648988185,11,49.98216824000002,0.005336877071496168,0.12998873594576715,0.8700112640542328,126
25.253_55.303000000000004,25.252985979411342,55.30302675706999,0.4785413991657332,0.04308473888716034,27,49.49097028250001,0.03782071400081176,0.25667367662702284,0.7433263233729771,127
25.245_55.31,25.245058974999417,55.30993645841425,0.47763518837595187,0.05906283712817061,10,49.41255002818183,0.0597906596758212,0.28859973726977317,0.7114002627302268,128
25.247500000000002_55.303000000000004,25.24754825190284,55.30293192182268,0.47716940508987005,0.014427153493817537,6,49.83991350285716,0.045669485021520496,0.20358233981662324,0.7964176601833767,129
25.251_55.308,25.251078809931236,55.30796667803889,0.4766813706560007,0.07122707859422982,8,49.7451112152174,0.0021008222531049277,0.21796134666160297,0.7820386533383971,130
25.2365_55.304,25.236466532501627,55.303864959747564,0.47591528231837044,0.015461484991296263,22,50.07331544,0.003350922555634427,0.10254748491403448,0.8974525150859656,131
25.248_55.3005,25.248038993379843,55.30035209655762,0.47480145816145936,0.04629868628380397,4,49.84225728800002,0.0103543599446614,0.14659144083658854,0.8534085591634115,132
25.254_55.3055,25.25415982157381,55.305603593587875,0.47439893193241445,0.03593596544902885,17,49.34621713550001,0.005467857410705134,0.24555666181776256,0.7544433381822374,133
25.249_55.312,25.24897541686994,55.3119532763958,0.4740218576637915,0.03221955232786049,7,50.129712770000005,0.02245391361297119,0.167133472583912,0.8328665274160879,134
25.2465_55.31,25.24639235046919,55.310194194316864,0.47367461171939396,0.017087230843679944,8,49.95774363875003,0.0074286990695529125,0.1541074117024739,0.8458925882975261,135
25.2495_55.310500000000005,25.24952314309247,55.31033992767334,0.4733746146528192,0.0518932670318708,8,49.807849220000016,0.047824011908637123,0.23273232542438269,0.7672676745756174,136
25.247500000000002_55.3025,25.24747794450203,55.30261409282684,0.47312695791600917,0.022888515901679434,23,49.485472967000035,0.005517397525805745,0.22027672661675346,0.7797232733832465,137
25.244500000000002_55.31,25.24434660050905,55.310052037239075,0.4720893554906251,0.03630497111849954,3,49.983877250000006,0.11180532355057564,0.2688571193761992,0.7311428806238007,138
25.245_55.298500000000004,25.245027680333717,55.298550724983215,0.47192516852082794,0.04185860074796243,19,49.63374007842106,0.014429125869483242,0.22275884527909123,0.7772411547209087,139
