id,x1,y1,x2,y2,length
1921,329987.17817718134,2792888.2031453713,329987.0870423307,2792839.261471555,48.97072863671975
1922,329987.17817718134,2792888.2031453713,330051.13841940416,2792886.7015714813,63.977866652968544
1923,330130.9213320981,2792051.6785902744,330151.92579999345,2792054.5611099005,21.205222151998512
1924,329675.0862808358,2792522.09940407,329672.02447653585,2792540.6050769635,18.757253925131884
1925,329675.0862808358,2792522.09940407,329648.67273538007,2792538.5062061064,31.094348949626198
1926,329648.67273538007,2792538.5062061064,329660.4073012591,2792547.819132354,14.981009033606925
1927,329518.45450354414,2792572.9374387455,329582.23821825674,2792522.094264543,81.56831876108716
1928,329540.5677940274,2792471.9370175013,329506.49823596206,2792500.460261441,44.433210908048295
1929,330268.8015653629,2791743.9182899767,330268.42551836197,2791788.656039095,44.73932953815961
1930,330060.7012898325,2791797.311287026,330006.98487242556,2791797.3211904936,53.716420829573536
1931,329620.2951902959,2792408.541179931,329616.7096205148,2792342.2398119913,66.39825073973921
1932,329659.7096550857,2792340.335827817,329688.67604787584,2792336.1935920357,29.261066770413404
1933,329641.73663330474,2792211.6688696016,329682.44824625144,2792209.638704042,40.76220063884676
1934,329683.80295426596,2792237.2170926984,329643.85826202517,2792240.932548016,40.11711662654065
1935,329421.6574122896,2792055.8255041656,329400.1081789335,2792061.7026490537,22.36527814189072
1936,329274.7755864481,2792379.883674261,329253.8003223233,2792385.6873840755,21.763381003746368
1937,329636.4620719814,2792915.458230475,329568.9435692531,2792933.6237126696,69.91947478376005
1938,329762.9349859019,2793562.7527834317,329744.9432017881,2793508.4973061127,57.160838338749315
1939,330073.4674403477,2793627.0773068387,330005.4361365603,2793570.5257753087,88.46657003300415
1940,330028.5119221313,2793541.9977795104,330096.30981991545,2793601.620981071,90.28555524692712
1941,329909.7451913103,2793271.7682392295,329976.6540120817,2793353.491775257,105.61979618525525
1942,329608.9453402825,2793399.3073405125,329599.2509041537,2793402.3319298998,10.155305648644916
1943,328247.8118821642,2793228.5048256936,328175.68122540234,2793266.4551832722,81.50497705815319
1944,328361.30096113554,2792748.145065316,328294.3866807424,2792788.487735412,78.1348318678428
1945,328953.5367515279,2792992.782233075,328836.6341467718,2793059.090017976,134.39844246583738
1946,328995.61072321655,2792970.3821233124,329001.37627166975,2792980.9331461824,96.33876416580316
1947,328986.2132496579,2792489.1683949386,329002.0480809903,2792514.337112289,29.735605196268374
1948,327942.6098382416,2793142.1186722666,327818.0930029836,2793102.137744853,131.63579069111995
1949,327884.988589242,2793130.233681194,327888.16255365335,2793116.7887082687,13.81453390629365
1950,327976.4900116287,2792952.4948528553,327927.3207705844,2792869.2695442913,96.66471047104974
1951,327976.4900116287,2792952.4948528553,327818.35468404304,2792924.0084471945,160.68060598001927
1952,328942.50042139366,2792357.3487231536,328954.72975322907,2792386.617562913,31.72099522390907
1953,328948.3401767869,2792390.487045614,328969.26387527806,2792425.251507163,40.575472213417356
1954,329319.3283715489,2793575.899152591,329330.8153155368,2793604.7566460697,31.059697552621763
1955,329368.73680330755,2793561.583174797,329352.8426048368,2793516.396760454,47.90028795519197
1956,329287.1777564158,2793733.8244374767,329255.35477873124,2793636.7499696966,102.43769098241933
1957,329255.70980842307,2793745.4659803896,329234.52936027694,2793754.7953055967,57.91332257564065
1958,329224.5911770895,2793736.896726414,329229.3022543329,2793734.1895687333,21.1672276825234
1959,329495.24436281394,2793836.1533554844,329488.5313704949,2793819.91997052,17.566646045321814
1960,329470.76230728184,2793824.940845054,329460.978705738,2793791.3092762907,35.02572307114849
1961,329560.3231248159,2793737.491308404,329518.7633991073,2793694.2567132716,59.970334476674964
1962,329377.3496668064,2793851.3550333185,329368.52849409415,2793820.5584433717,32.03502839314871
1963,328179.9541327491,2793595.6659667245,328081.70256604394,2793429.23543344,193.27413977511793
1964,328146.2348109058,2793537.1364096683,328089.41833488306,2793570.1845687646,65.72893401924223
1965,328197.37180220115,2793342.4860073705,328229.103709019,2793369.855925528,41.90496784676323
1966,328235.55954303953,2793352.215063437,328206.1402725141,2793395.8710555304,52.643509798618204
1967,328045.40107522614,2793370.539495404,328009.03428997623,2793375.6657944615,36.72631224940679
1968,328175.68122540234,2793266.4551832722,328230.3460207458,2793296.3144312156,62.28815728281279
1969,327815.6893626122,2793115.938512966,327818.0930029836,2793102.137744853,14.00852196165408
1970,329164.65250017616,2793628.966458101,329194.49298649584,2793612.0942513947,34.280110602619395
1971,329179.943944159,2793498.7606723793,329214.3786452208,2793606.3262225413,112.98015248584775
1972,329257.0769920696,2793473.902312856,329279.3128241302,2793546.5487395944,75.97325546046027
1973,329272.8040047559,2793699.752401022,329280.883634956,2793735.6320758513,36.85701278919286
1974,327985.744397787,2793367.2656052522,328009.03428997623,2793375.6657944615,24.758478485888613
1975,328917.6450481189,2792409.297997877,328906.748262309,2792392.1871726066,20.28596269397385
1976,328969.26387527806,2792425.251507163,328965.9831832289,2792427.165174919,46.386507606040524
1977,329973.1046259643,2793610.5141114807,330002.72271744354,2793635.1892741527,38.54990266868653
1978,329752.1374699442,2793530.164075872,329704.71156680747,2793543.5341747883,49.27449475506578
1979,328567.7007606442,2793777.6114830556,328585.2894172708,2793800.4975302056,28.964532064935447
1980,328394.71270390897,2793892.5478878245,328401.5651394174,2793871.235189018,22.38720623078899
1981,328380.87858692463,2793869.4150149114,328401.5651394174,2793871.235189018,20.766475093630056
1982,328401.5651394174,2793871.235189018,328379.4252182654,2793857.302880691,26.15884790917183
1983,328116.12712323014,2793720.7851151195,328133.6861090294,2793753.951548512,37.527726900008425
1984,328229.3461013907,2793971.9619362676,328247.52162706025,2793995.017368422,29.35817918718404
1985,329663.9738227426,2793737.5479773534,329615.5472193322,2793726.6035844204,49.647916920454605
1986,329666.72322531545,2793746.2650300814,329619.67337555985,2793786.218150264,61.724712833355305
1987,329488.7044956341,2793490.045554095,329467.24388798233,2793496.375843769,22.374768113680123
1988,329459.00315732986,2793387.7594076954,329421.0871252469,2793397.0778550357,39.04432032641094
1989,329467.24388798233,2793496.375843769,329395.3780944017,2793423.6461108443,102.24630232072906
1990,329395.3780944017,2793423.6461108443,329357.5236019144,2793462.586790327,54.30781822204993
1991,329395.3780944017,2793423.6461108443,329390.1496988911,2793406.120054167,18.289307867278495
1992,329328.90721064975,2793424.0083661317,329334.3488871072,2793453.6400701376,30.127225643258
1993,329190.8411170752,2793152.9863092992,329148.57984485815,2793164.52058392,43.80706967313645
1994,329173.29999856406,2793157.7719981917,329126.25695898186,2793154.466686947,47.15901457365881
1995,329148.57984485815,2793164.52058392,329126.25695898186,2793154.466686947,24.482485131151417
1996,328841.44749767415,2793067.6368111665,328856.58855047915,2793089.756567192,26.88246853514758
1997,328082.4653929482,2794179.50591842,328120.0789466043,2794252.0218147403,81.69048070480635
1998,329372.53337847843,2793834.543860335,329322.26736764226,2793848.6823943458,52.21656814995075
1999,329381.642912406,2793944.888634836,329350.0428462755,2793962.790783913,36.31874338450422
2000,329338.68243244593,2793942.339966408,329343.6343706313,2793939.5633359863,20.816737493969732
2001,329386.0558063589,2793972.849466771,329384.7355138619,2793953.6456244034,19.24917489021273
2002,329386.0558063589,2793972.849466771,329410.0038613865,2793980.87805716,25.258020572467125
2003,328188.6231883501,2791895.779978635,328026.9349792174,2791986.669247846,399.0902194311827
2004,328179.0259815305,2791878.7528618993,328110.2415299148,2791833.253202602,82.47132701893393
2005,328179.0259815305,2791878.7528618993,328179.74128841376,2791804.9301535683,73.82617374121666
2006,328110.2415299148,2791833.253202602,328179.74128841376,2791804.9301535683,75.04939398803647
2007,328110.2415299148,2791833.253202602,328145.7676820976,2791770.3213481167,72.26705939493814
2008,328179.74128841376,2791804.9301535683,328144.44924995466,2791868.844898697,73.01117693754003
2009,328172.35493675305,2791866.806699198,328144.44924995466,2791868.844898697,27.980021674162952
2010,328172.35493675305,2791866.806699198,328188.1178295287,2791858.3533690907,17.886519464748567
2011,328172.0987850941,2791818.8526941612,328145.7676820976,2791770.3213481167,140.31442226876518
2012,328172.0987850941,2791818.8526941612,328102.5842322268,2791778.5690494794,80.34329581371411
2013,328144.44924995466,2791868.844898697,328102.5842322268,2791778.5690494794,99.75839112776049
2014,328145.7676820976,2791770.3213481167,328102.5842322268,2791778.5690494794,43.96401847546989
2015,328215.90638055786,2791946.315523621,328282.4004103461,2791844.727126684,121.41523129218028
2016,328215.90638055786,2791946.315523621,328077.37437291304,2791956.350035237,138.89495514768544
2017,328399.68624296936,2791718.1564351274,328377.46287004283,2791690.753982148,35.2813369008436
2018,328302.2297817587,2791674.681067944,328302.9329359493,2791685.628416362,10.969907164821848
