id,start_x,start_y,end_x,end_y,length,wkt
1666,329661.1069436089,2793676.3112315917,329590.7634705432,2793696.2517251144,73.11516590197404,"LINESTRING (329661.1069436089 2793676.3112315917, 329590.7634705432 2793696.2517251144)"
1667,329691.8841686724,2793610.585118116,329677.36323048885,2793560.750470194,51.907126478203246,"LINESTRING (329691.8841686724 2793610.585118116, 329677.36323048885 2793560.750470194)"
1668,329674.9066276124,2793511.2845645905,329705.58146121335,2793576.6134302504,75.43375904909867,"LINESTRING (329674.9066276124 2793511.2845645905, 329689.97768162173 2793562.3973402996, 329691.71279744303 2793566.5740811448, 329694.3383047042 2793570.252174601, 329697.7410248297 2793573.2447190387, 329701.72761127725 2793575.3990565934, 329705.58146121335 2793576.6134302504)"
1669,329677.36323048885,2793560.750470194,329705.58146121335,2793576.6134302504,33.91444622274744,"LINESTRING (329677.36323048885 2793560.750470194, 329688.2359071255 2793571.2928127144, 329691.371141823 2793573.845601035, 329695.0205661004 2793575.6275278977, 329698.9713844917 2793576.5415706127, 329705.58146121335 2793576.6134302504)"
1670,329638.88707219856,2793495.1765019773,329614.25769126613,2793416.3228128115,82.61059677891802,"LINESTRING (329638.88707219856 2793495.1765019773, 329614.25769126613 2793416.3228128115)"
1671,329612.80130320735,2793489.4564767145,329638.88707219856,2793495.1765019773,27.11481524308767,"LINESTRING (329612.80130320735 2793489.4564767145, 329618.22962536913 2793489.2883887533, 329623.6261652112 2793489.796466119, 329628.92012889567 2793490.959444344, 329634.0306492555 2793492.756185748, 329638.88707219856 2793495.1765019773)"
1672,329608.2762149569,2793430.965839027,329612.80130320735,2793489.4564767145,63.89379982009492,"LINESTRING (329608.2762149569 2793430.965839027, 329619.8633391158 2793468.618269962, 329620.7821195439 2793472.772053088, 329621.22393253614 2793477.452514464, 329620.26428226277 2793482.0509279794, 329617.98880769603 2793486.167404354, 329612.80130320735 2793489.4564767145)"
1673,329592.82888980303,2793342.8238567333,329594.0613590906,2793347.084467219,4.43528829474802,"LINESTRING (329592.82888980303 2793342.8238567333, 329594.0613590906 2793347.084467219)"
1674,329558.42937511054,2793225.8518113424,329592.82888980303,2793342.8238567333,121.9261417021019,"LINESTRING (329558.42937511054 2793225.8518113424, 329573.0046208275 2793275.142855471, 329587.92920071527 2793326.578656876, 329592.82888980303 2793342.8238567333)"
1675,329558.42937511054,2793225.8518113424,329554.17524513457,2793252.8473042874,27.328634455344787,"LINESTRING (329558.42937511054 2793225.8518113424, 329554.17524513457 2793252.8473042874)"
1676,329558.42937511054,2793225.8518113424,329554.1856069538,2793211.2933012866,15.16442492190116,"LINESTRING (329558.42937511054 2793225.8518113424, 329554.1856069538 2793211.2933012866)"
1677,329554.17524513457,2793252.8473042874,329551.6086944055,2793244.2609007303,8.961780441971502,"LINESTRING (329554.17524513457 2793252.8473042874, 329551.6086944055 2793244.2609007303)"
1678,329537.9751256168,2793198.547304319,329554.1856069538,2793211.2933012866,20.621351649932418,"LINESTRING (329537.9751256168 2793198.547304319, 329554.1856069538 2793211.2933012866)"
1679,329537.9751256168,2793198.547304319,329536.8096310826,2793194.8065232714,3.918139910376824,"LINESTRING (329537.9751256168 2793198.547304319, 329536.8096310826 2793194.8065232714)"
1680,329537.9751256168,2793198.547304319,329551.6086944055,2793244.2609007303,47.70332372852681,"LINESTRING (329537.9751256168 2793198.547304319, 329551.6086944055 2793244.2609007303)"
1681,329541.1341986797,2793170.203003036,329554.1856069538,2793211.2933012866,43.12310311186522,"LINESTRING (329541.1341986797 2793170.203003036, 329548.82559125224 2793192.9047651505, 329554.1856069538 2793211.2933012866)"
1682,329566.3664709951,2793192.8942227056,329573.5392852619,2793176.84033881,17.58341413501365,"LINESTRING (329566.3664709951 2793192.8942227056, 329573.5392852619 2793176.84033881)"
1683,329552.27353259036,2793144.3061026167,329566.3664709951,2793192.8942227056,50.59114877046437,"LINESTRING (329552.27353259036 2793144.3061026167, 329556.9452723558 2793160.0445740307, 329566.3664709951 2793192.8942227056)"
1684,329563.2211823878,2793137.576702703,329573.5392852619,2793176.84033881,41.46914036285713,"LINESTRING (329563.2211823878 2793137.576702703, 329565.3407174695 2793141.870446753, 329567.70536914666 2793146.4269765206, 329571.1732766633 2793153.7834376157, 329572.5911642504 2793157.5653533298, 329573.2961926323 2793161.5445779595, 329573.2865482262 2793165.5771192927, 329573.0005886829 2793169.2697216677, 329573.0874945793 2793172.968704278, 329573.5392852619 2793176.84033881)"
1685,329074.13461783377,2793765.7173483786,329122.82059387595,2793739.7442847798,55.180832685722564,"LINESTRING (329074.13461783377 2793765.7173483786, 329122.82059387595 2793739.7442847798)"
1686,329074.13461783377,2793765.7173483786,329039.2189850288,2793784.348968193,39.575733361201536,"LINESTRING (329074.13461783377 2793765.7173483786, 329039.2189850288 2793784.348968193)"
1687,329057.4366236316,2793760.6219928344,329074.13461783377,2793765.7173483786,20.289798418111367,"LINESTRING (329057.4366236316 2793760.6219928344, 329060.2687323299 2793759.112804673, 329062.9174301787 2793758.237387971, 329065.7190541802 2793758.301678515, 329068.33083321573 2793759.2878526472, 329070.4593825919 2793761.099915451, 329074.13461783377 2793765.7173483786)"
1688,328999.44836857804,2793778.360028688,329057.4366236316,2793760.6219928344,64.14160500632622,"LINESTRING (328999.44836857804 2793778.360028688, 329002.39803952165 2793780.5715886583, 329005.82044064347 2793781.924156747, 329010.93569440744 2793782.50200905, 329015.98125510814 2793781.551964294, 329020.0046580272 2793780.238188985, 329057.4366236316 2793760.6219928344)"
1689,329397.6105360518,2793702.0547183733,329364.85504512093,2793711.4744626163,34.083042231057476,"LINESTRING (329397.6105360518 2793702.0547183733, 329364.85504512093 2793711.4744626163)"
1690,329397.6105360518,2793702.0547183733,329400.7826539652,2793701.139532869,3.3014991387727552,"LINESTRING (329397.6105360518 2793702.0547183733, 329400.7826539652 2793701.139532869)"
1691,329397.6105360518,2793702.0547183733,329358.2467308003,2793564.6179872826,142.9628071100781,"LINESTRING (329397.6105360518 2793702.0547183733, 329358.2467308003 2793564.6179872826)"
1692,329358.2467308003,2793564.6179872826,329326.75681102485,2793573.7559584505,32.788985414776135,"LINESTRING (329358.2467308003 2793564.6179872826, 329326.75681102485 2793573.7559584505)"
1693,329358.2467308003,2793564.6179872826,329363.8581873232,2793562.9962540646,5.841101175169689,"LINESTRING (329358.2467308003 2793564.6179872826, 329363.8581873232 2793562.9962540646)"
1694,329322.85426665656,2793723.5589307356,329318.08610062726,2793724.937402923,4.963425516199002,"LINESTRING (329322.85426665656 2793723.5589307356, 329318.08610062726 2793724.937402923)"
1695,329322.85426665656,2793723.5589307356,329280.4905172908,2793587.1683400883,142.8183478318842,"LINESTRING (329322.85426665656 2793723.5589307356, 329280.4905172908 2793587.1683400883)"
1696,329322.85426665656,2793723.5589307356,329327.95226073894,2793741.9285473386,19.063901956462665,"LINESTRING (329322.85426665656 2793723.5589307356, 329327.95226073894 2793741.9285473386)"
1697,329358.55097165174,2793713.2932670643,329322.85426665656,2793723.5589307356,37.14348704711098,"LINESTRING (329358.55097165174 2793713.2932670643, 329334.74985180015 2793720.14076651, 329322.85426665656 2793723.5589307356)"
1698,329280.4905172908,2793587.1683400883,329249.7533965864,2793596.0754331537,32.001670207502485,"LINESTRING (329280.4905172908 2793587.1683400883, 329249.7533965864 2793596.0754331537)"
1699,329280.4905172908,2793587.1683400883,329287.61758350703,2793585.0953964554,7.422409861785202,"LINESTRING (329280.4905172908 2793587.1683400883, 329287.61758350703 2793585.0953964554)"
1700,330165.3147723224,2791743.6544757425,330165.2431571862,2791751.5983166774,7.944163739919398,"LINESTRING (330165.3147723224 2791743.6544757425, 330165.2431571862 2791751.5983166774)"
1701,330165.3147723224,2791743.6544757425,330198.1343395272,2791743.741197153,32.81968177959036,"LINESTRING (330165.3147723224 2791743.6544757425, 330198.1343395272 2791743.741197153)"
1702,329837.18007888424,2793122.506732566,329834.82665349764,2793124.441764409,3.046794920097252,"LINESTRING (329837.18007888424 2793122.506732566, 329834.82665349764 2793124.441764409)"
1703,329837.18007888424,2793122.506732566,329840.9097414542,2793119.446582934,4.824406559919187,"LINESTRING (329837.18007888424 2793122.506732566, 329840.9097414542 2793119.446582934)"
1704,329880.6516678102,2793178.325110586,329837.18007888424,2793122.506732566,70.75083928310252,"LINESTRING (329880.6516678102 2793178.325110586, 329849.60636651993 2793138.801340112, 329837.18007888424 2793122.506732566)"
1705,329018.69392536976,2793795.298843839,329039.2189850288,2793784.348968193,23.26322958395287,"LINESTRING (329018.69392536976 2793795.298843839, 329039.2189850288 2793784.348968193)"
1706,329266.39873575314,2794244.1227386706,329261.5945309427,2794244.2277173013,4.805351638939072,"LINESTRING (329266.39873575314 2794244.1227386706, 329261.5945309427 2794244.2277173013)"
1707,329876.1860465006,2793197.3690681225,329880.6516678102,2793178.325110586,19.68825214401221,"LINESTRING (329876.1860465006 2793197.3690681225, 329878.4924220784 2793190.892630145, 329879.44132999016 2793187.8342295187, 329880.12734850403 2793184.701588875, 329880.5307480736 2793181.5281904736, 329880.6516678102 2793178.325110586)"
1708,329742.21751529386,2793892.187494306,329733.65327517263,2793902.5314695374,13.429223076717046,"LINESTRING (329742.21751529386 2793892.187494306, 329733.65327517263 2793902.5314695374)"
1709,329741.98305540835,2793905.572763713,329742.21751529386,2793892.187494306,13.393222084508878,"LINESTRING (329741.98305540835 2793905.572763713, 329742.30063185946 2793898.788981874, 329742.21751529386 2793892.187494306)"
1710,329603.1521809143,2794024.594068302,329554.54706049606,2794044.9699668474,52.70327288141517,"LINESTRING (329603.1521809143 2794024.594068302, 329554.54706049606 2794044.9699668474)"
1711,329575.3124342904,2794009.125409945,329603.1521809143,2794024.594068302,32.79333578671922,"LINESTRING (329575.3124342904 2794009.125409945, 329576.3135524852 2794010.220601215, 329578.7549318471 2794012.8818070977, 329582.07152563485 2794016.240980612, 329585.8646438345 2794019.0402449016, 329590.062937794 2794021.2140310183, 329594.55490656936 2794022.708354075, 329603.1521809143 2794024.594068302)"
1712,329518.80635315273,2794062.070906345,329554.54706049606,2794044.9699668474,39.62750363821104,"LINESTRING (329518.80635315273 2794062.070906345, 329534.92433159705 2794053.969022076, 329554.54706049606 2794044.9699668474)"
1713,329572.02648498374,2794010.5958982487,329554.54706049606,2794044.9699668474,40.952197318684995,"LINESTRING (329572.02648498374 2794010.5958982487, 329572.2179691704 2794012.1998076737, 329572.577440899 2794015.142048551, 329572.5067784727 2794020.7262958423, 329570.6850842707 2794026.4655500245, 329567.7696414385 2794031.75331062, 329563.87867452996 2794036.3776045353, 329554.54706049606 2794044.9699668474)"
1714,329571.32880402345,2794004.7997732544,329563.7892624899,2793989.3190091387,17.219138890843386,"LINESTRING (329571.32880402345 2794004.7997732544, 329563.7892624899 2793989.3190091387)"
1715,329571.32880402345,2794004.7997732544,329575.3124342904,2794009.125409945,5.880513828058129,"LINESTRING (329571.32880402345 2794004.7997732544, 329575.3124342904 2794009.125409945)"
1716,329571.32880402345,2794004.7997732544,329572.02648498374,2794010.5958982487,5.837964000555196,"LINESTRING (329571.32880402345 2794004.7997732544, 329572.02648498374 2794010.5958982487)"
1717,328653.76129637525,2794029.7338163448,328643.3849934042,2794011.497747287,20.981465106622966,"LINESTRING (328653.76129637525 2794029.7338163448, 328643.3849934042 2794011.497747287)"
1718,328660.40007862897,2794010.617447531,328653.76129637525,2794029.7338163448,20.446148763681485,"LINESTRING (328660.40007862897 2794010.617447531, 328657.8265840783 2794015.0370005923, 328655.8511922553 2794019.7480852003, 328654.48299328587 2794024.6730388934, 328653.76129637525 2794029.7338163448)"
1719,328701.96132947935,2794118.224596442,328653.76129637525,2794029.7338163448,100.76637021662097,"LINESTRING (328701.96132947935 2794118.224596442, 328701.0330095164 2794116.519245362, 328653.76129637525 2794029.7338163448)"
1720,328643.3849934042,2794011.497747287,328618.2690469619,2793963.825536474,53.883675166924924,"LINESTRING (328643.3849934042 2794011.497747287, 328618.2690469619 2793963.825536474)"
1721,328660.40007862897,2794010.617447531,328643.3849934042,2794011.497747287,17.14738596155561,"LINESTRING (328660.40007862897 2794010.617447531, 328656.19977662957 2794011.4793750793, 328651.9337030266 2794011.921168054, 328647.6520824621 2794011.9311118973, 328643.3849934042 2794011.497747287)"
1722,328660.40007862897,2794010.617447531,328710.73325895326,2793981.9853091715,57.90706682769504,"LINESTRING (328660.40007862897 2794010.617447531, 328710.73325895326 2793981.9853091715)"
1723,328611.5942513783,2793974.5340734036,328604.07412853674,2793962.266182071,14.389350412673135,"LINESTRING (328611.5942513783 2793974.5340734036, 328604.07412853674 2793962.266182071)"
1724,328611.5942513783,2793974.5340734036,328622.35181905667,2793995.0252311463,23.143310221091795,"LINESTRING (328611.5942513783 2793974.5340734036, 328622.35181905667 2793995.0252311463)"
1725,328598.21287411195,2793966.417231828,328611.5942513783,2793974.5340734036,15.760243824384471,"LINESTRING (328598.21287411195 2793966.417231828, 328601.86864370963 2793967.8996773395, 328605.33793703804 2793969.7722223774, 328608.58997300203 2793971.9909443553, 328611.5942513783 2793974.5340734036)"
1726,328580.97292422876,2793964.663858281,328489.95543915284,2794013.7309713257,103.4009872877631,"LINESTRING (328580.97292422876 2793964.663858281, 328489.95543915284 2794013.7309713257)"
1727,328580.97292422876,2793964.663858281,328593.35902707186,2793957.0512574725,14.538474290975168,"LINESTRING (328580.97292422876 2793964.663858281, 328593.35902707186 2793957.0512574725)"
1728,328598.21287411195,2793966.417231828,328580.97292422876,2793964.663858281,17.478015873954213,"LINESTRING (328598.21287411195 2793966.417231828, 328594.01666535134 2793965.2185913343, 328589.6959638725 2793964.5311247953, 328585.3312146708 2793964.3427344565, 328580.97292422876 2793964.663858281)"
1729,328622.8700361919,2793939.7276565847,328642.23294914817,2793928.537070879,22.364069544557434,"LINESTRING (328622.8700361919 2793939.7276565847, 328642.23294914817 2793928.537070879)"
1730,328618.6566480892,2793949.0977731794,328622.8700361919,2793939.7276565847,10.306569085746387,"LINESTRING (328618.6566480892 2793949.0977731794, 328620.3884596012 2793944.24575462, 328622.8700361919 2793939.7276565847)"
1731,328618.2690469619,2793963.825536474,328612.7544584888,2793954.789196462,10.58612898298326,"LINESTRING (328618.2690469619 2793963.825536474, 328612.7544584888 2793954.789196462)"
1732,328618.6566480892,2793949.0977731794,328618.2690469619,2793963.825536474,14.859601372925354,"LINESTRING (328618.6566480892 2793949.0977731794, 328617.91698921757 2793952.7407781617, 328617.5911711613 2793956.445007049, 328617.7187841607 2793960.154567306, 328618.2690469619 2793963.825536474)"
1733,328546.461705817,2793970.60723205,328525.1762660061,2793982.7196744136,24.490430946700062,"LINESTRING (328546.461705817 2793970.60723205, 328525.1762660061 2793982.7196744136)"
1734,328525.33617806004,2793960.3730227877,328546.461705817,2793970.60723205,23.93366400977577,"LINESTRING (328525.33617806004 2793960.3730227877, 328528.9128574577 2793963.5624868805, 328532.87578555755 2793966.2263811273, 328537.183967829 2793968.3098349553, 328541.74632524146 2793969.7807691307, 328546.461705817 2793970.60723205)"
1735,328585.4722147336,2793948.4438104583,328546.461705817,2793970.60723205,44.86688351824096,"LINESTRING (328585.4722147336 2793948.4438104583, 328583.57165886986 2793949.5203263992, 328546.461705817 2793970.60723205)"
1736,328525.1762660061,2793982.7196744136,328480.01703566324,2794007.797282794,51.6550339002999,"LINESTRING (328525.1762660061 2793982.7196744136, 328480.01703566324 2794007.797282794)"
1737,328525.33617806004,2793960.3730227877,328525.1762660061,2793982.7196744136,22.536042718676626,"LINESTRING (328525.33617806004 2793960.3730227877, 328526.12797999324 2793964.8163973573, 328526.5073455436 2793969.3093145797, 328526.47371329257 2793973.807468978, 328526.02694319387 2793978.2997842142, 328525.1762660061 2793982.7196744136)"
1738,328525.33617806004,2793960.3730227877,328496.5380009137,2793913.1465120846,55.314359077391025,"LINESTRING (328525.33617806004 2793960.3730227877, 328496.5380009137 2793913.1465120846)"
1739,328496.5380009137,2793913.1465120846,328493.605900445,2793908.3536267173,5.618626460475253,"LINESTRING (328496.5380009137 2793913.1465120846, 328493.605900445 2793908.3536267173)"
1740,328522.49144632736,2793894.9372469536,328496.5380009137,2793913.1465120846,31.790282303310985,"LINESTRING (328522.49144632736 2793894.9372469536, 328519.8635914229 2793897.452075247, 328517.09260621 2793899.8025469785, 328514.18856381555 2793901.98853449, 328511.161537352 2793904.009910121, 328508.0315326147 2793905.8553420915, 328496.5380009137 2793913.1465120846)"
1741,328522.49144632736,2793894.9372469536,328621.0209151211,2793837.5441628746,114.0264106287379,"LINESTRING (328522.49144632736 2793894.9372469536, 328621.0209151211 2793837.5441628746)"
1742,328493.605900445,2793908.3536267173,328522.49144632736,2793894.9372469536,31.986153874444476,"LINESTRING (328493.605900445 2793908.3536267173, 328505.8203893204 2793901.5075153136, 328508.9918112688 2793899.750182829, 328512.287061826 2793898.2239219095, 328515.68627543293 2793896.9511408485, 328519.1691651138 2793895.9210188244, 328522.49144632736 2793894.9372469536)"
1743,328493.605900445,2793908.3536267173,328467.23592950095,2793865.1288164314,50.63358166126771,"LINESTRING (328493.605900445 2793908.3536267173, 328467.23592950095 2793865.1288164314)"
1744,328422.4372283288,2793963.9049710394,328411.01304560597,2793944.8958033537,22.177926120016537,"LINESTRING (328422.4372283288 2793963.9049710394, 328411.01304560597 2793944.8958033537)"
1745,328422.4372283288,2793963.9049710394,328437.44303634344,2793989.67069018,29.816883757284277,"LINESTRING (328422.4372283288 2793963.9049710394, 328437.44303634344 2793989.67069018)"
1746,328399.29494741186,2793964.65283579,328422.4372283288,2793963.9049710394,23.312896942735108,"LINESTRING (328399.29494741186 2793964.65283579, 328405.0136249582 2793963.5610756082, 328410.820478085 2793963.0664193365, 328416.6552078074 2793963.1807103157, 328422.4372283288 2793963.9049710394)"
1747,328399.29494741186,2793964.65283579,328385.6515434889,2793973.212144036,16.10603080375186,"LINESTRING (328399.29494741186 2793964.65283579, 328385.6515434889 2793973.212144036)"
1748,328411.01304560597,2793944.8958033537,328399.29494741186,2793964.65283579,23.13546987848661,"LINESTRING (328411.01304560597 2793944.8958033537, 328408.8950610263 2793950.2734274836, 328406.219682665 2793955.3922495153, 328403.00649498054 2793960.207708667, 328399.29494741186 2793964.65283579)"
1749,328376.8016848699,2793884.765687535,328411.01304560597,2793944.8958033537,69.18128037009464,"LINESTRING (328376.8016848699 2793884.765687535, 328394.6704559078 2793916.2113612164, 328411.01304560597 2793944.8958033537)"
1750,328350.3688775017,2793997.7438866124,328366.1047968075,2794025.4611005536,31.87260744064721,"LINESTRING (328350.3688775017 2793997.7438866124, 328366.1047968075 2794025.4611005536)"
1751,328350.3688775017,2793997.7438866124,328348.0399103434,2793993.641297726,4.717554832230038,"LINESTRING (328350.3688775017 2793997.7438866124, 328348.0399103434 2793993.641297726)"
1752,328373.1162905797,2793980.9708532677,328350.3688775017,2793997.7438866124,28.32240252688205,"LINESTRING (328373.1162905797 2793980.9708532677, 328370.24911467894 2793983.677080164, 328367.249021234 2793986.2299006395, 328364.1059370958 2793988.6294426387, 328360.8498003548 2793990.8531699334, 328350.3688775017 2793997.7438866124)"
1753,328309.66713401646,2793928.7230061186,328348.0399103434,2793993.641297726,75.41143713492852,"LINESTRING (328309.66713401646 2793928.7230061186, 328325.45296011155 2793955.5976080582, 328348.0399103434 2793993.641297726)"
1754,328373.1162905797,2793980.9708532677,328348.0399103434,2793993.641297726,28.106324931998277,"LINESTRING (328373.1162905797 2793980.9708532677, 328369.5699493459 2793982.555728469, 328366.0243118433 2793984.1959865117, 328362.53016545187 2793985.9242172255, 328359.07757771335 2793987.751624808, 328348.0399103434 2793993.641297726)"
1755,328373.1162905797,2793980.9708532677,328379.5545959827,2793977.045018229,7.54081939924006,"LINESTRING (328373.1162905797 2793980.9708532677, 328379.5545959827 2793977.045018229)"
1756,328005.8943183203,2793910.6817593314,327935.99310025235,2793951.685106532,81.03983445846855,"LINESTRING (328005.8943183203 2793910.6817593314, 327935.99310025235 2793951.685106532)"
1757,328024.5131136265,2793935.282229331,328005.8943183203,2793910.6817593314,30.92105123156315,"LINESTRING (328024.5131136265 2793935.282229331, 328022.1776218455 2793933.0519838613, 328020.0213332628 2793930.6532869893, 328018.0443887776 2793928.0972150154, 328016.1972678139 2793925.450866739, 328005.8943183203 2793910.6817593314)"
1758,328024.5131136265,2793935.282229331,328037.4372115447,2793957.3185330867,25.546643423715846,"LINESTRING (328024.5131136265 2793935.282229331, 328037.4372115447 2793957.3185330867)"
1759,328176.10105204256,2794184.4419182795,328205.4544661217,2794168.2714628475,33.512781844832986,"LINESTRING (328176.10105204256 2794184.4419182795, 328205.4544661217 2794168.2714628475)"
1760,328205.4544661217,2794168.2714628475,328210.9292058121,2794165.432362071,6.167111795503308,"LINESTRING (328205.4544661217 2794168.2714628475, 328210.9292058121 2794165.432362071)"
1761,328194.58553718915,2794143.816027758,328205.4544661217,2794168.2714628475,26.830038098799527,"LINESTRING (328194.58553718915 2794143.816027758, 328195.9598476317 2794148.107973202, 328197.2557650284 2794151.7805373557, 328198.7622294852 2794155.372879204, 328200.45909486886 2794158.8852547794, 328205.4544661217 2794168.2714628475)"
1762,328194.58553718915,2794143.816027758,328170.7480048633,2794101.722777889,48.37426621590379,"LINESTRING (328194.58553718915 2794143.816027758, 328170.7480048633 2794101.722777889)"
1763,328210.9292058121,2794165.432362071,328194.58553718915,2794143.816027758,27.266416186806794,"LINESTRING (328210.9292058121 2794165.432362071, 328205.18238476396 2794155.5793385184, 328202.9575623608 2794152.5389535534, 328200.37264432805 2794149.702551255, 328197.6682566084 2794146.978449061, 328194.58553718915 2794143.816027758)"
1764,328210.9292058121,2794165.432362071,328243.5686896505,2794148.5998687567,36.72422547045567,"LINESTRING (328210.9292058121 2794165.432362071, 328243.5686896505 2794148.5998687567)"
1765,328267.48213979776,2794182.4168739324,328243.5686896505,2794148.5998687567,41.47785086195202,"LINESTRING (328267.48213979776 2794182.4168739324, 328264.05803330615 2794178.5497717606, 328260.8234824964 2794174.536246535, 328257.77848745126 2794170.3762981268, 328254.923048267 2794166.0699264146, 328243.5686896505 2794148.5998687567)"
1766,328267.48213979776,2794182.4168739324,328299.3376595576,2794237.923805598,63.998387496264854,"LINESTRING (328267.48213979776 2794182.4168739324, 328299.3376595576 2794237.923805598)"
1767,329414.9157993106,2793236.0802938524,329421.56910012197,2793258.7396992235,23.61599168914295,"LINESTRING (329414.9157993106 2793236.0802938524, 329421.56910012197 2793258.7396992235)"
1768,329414.9157993106,2793236.0802938524,329413.77797890257,2793232.1397665096,4.1015108216019955,"LINESTRING (329414.9157993106 2793236.0802938524, 329413.77797890257 2793232.1397665096)"
1769,329406.3223137979,2793271.2840525787,329414.9157993106,2793236.0802938524,45.18434729053726,"LINESTRING (329406.3223137979 2793271.2840525787, 329400.3132382316 2793250.976160299, 329399.7723970177 2793248.036210412, 329399.9292896923 2793245.29794399, 329401.23681052355 2793242.7224147185, 329403.37819205027 2793240.756741608, 329405.5888167661 2793239.4881150653, 329414.9157993106 2793236.0802938524)"
1770,329406.3223137979,2793271.2840525787,329377.7001170104,2793313.730733299,51.19522295219191,"LINESTRING (329406.3223137979 2793271.2840525787, 329377.7001170104 2793313.730733299)"
1771,329429.14704610367,2793288.4109533927,329406.3223137979,2793271.2840525787,34.01732389588958,"LINESTRING (329429.14704610367 2793288.4109533927, 329420.0591185188 2793289.201323977, 329416.89140275825 2793288.8756964137, 329413.9439245837 2793287.6388888475, 329411.5002806136 2793285.609183371, 329409.7638982413 2793282.939107298, 329406.3223137979 2793271.2840525787)"
1772,329429.14704610367,2793288.4109533927,329421.56910012197,2793258.7396992235,30.623660611928255,"LINESTRING (329429.14704610367 2793288.4109533927, 329421.56910012197 2793258.7396992235)"
1773,329457.5710105425,2793382.847717232,329429.14704610367,2793288.4109533927,98.62333300094511,"LINESTRING (329457.5710105425 2793382.847717232, 329445.7296123652 2793343.4482615585, 329444.3259845715 2793339.200897677, 329429.14704610367 2793288.4109533927)"
1774,329183.7416328266,2793418.1416662214,329168.17601981753,2793374.302801054,159.79797352237114,"LINESTRING (329183.7416328266 2793418.1416662214, 329140.4653279168 2793429.810706599, 329135.6980495236 2793431.2667721026, 329130.71237048495 2793431.385147743, 329125.880728696 2793430.138972157, 329121.90980679926 2793427.641175991, 329118.3653243164 2793423.8086204156, 329111.7935850688 2793411.6281874385, 329110.98685152293 2793407.583793411, 329110.6525931228 2793403.4558830718, 329111.81061205734 2793398.6222757315, 329114.27483344235 2793394.303914494, 329117.5885932067 2793391.0383187537, 329121.7990401678 2793388.570097016, 329168.17601981753 2793374.302801054)"
1775,329172.6221190958,2793352.201223004,329168.17601981753,2793374.302801054,29.872620373246505,"LINESTRING (329172.6221190958 2793352.201223004, 329174.2249312482 2793353.06722791, 329175.6805568974 2793354.245278756, 329176.69784236397 2793355.8165993574, 329177.30225212756 2793357.4042125596, 329178.5894198261 2793361.1988232206, 329178.8406925206 2793364.3418306573, 329178.00262416847 2793367.3878149474, 329176.1713344256 2793369.969985013, 329173.56452437665 2793371.7754048705, 329168.17601981753 2793374.302801054)"
1776,329195.81728350034,2793403.432538089,329192.07417349785,2793389.454931834,14.470119181028902,"LINESTRING (329195.81728350034 2793403.432538089, 329192.07417349785 2793389.454931834)"
1777,329183.7416328266,2793418.1416662214,329195.81728350034,2793403.432538089,19.379573987298876,"LINESTRING (329183.7416328266 2793418.1416662214, 329187.88254810905 2793414.954266713, 329190.20211735734 2793412.7425868325, 329192.2464854816 2793410.279586511, 329193.9959250855 2793407.598749058, 329195.81728350034 2793403.432538089)"
1778,329133.9812898012,2793262.668638764,329053.552598894,2793293.9059533356,87.90842950718863,"LINESTRING (329133.9812898012 2793262.668638764, 329064.7515827771 2793283.971374203, 329059.8225254766 2793286.1828189194, 329056.06677230896 2793289.5537164873, 329053.552598894 2793293.9059533356)"
1779,329062.6257463739,2793324.632737862,329053.552598894,2793293.9059533356,33.16127755449305,"LINESTRING (329062.6257463739 2793324.632737862, 329059.4004963046 2793320.552442399, 329053.0229641085 2793303.816475577, 329052.49644421786 2793298.826903283, 329053.552598894 2793293.9059533356)"
1780,328972.5413995915,2793283.0321540064,329053.552598894,2793293.9059533356,101.12196924443532,"LINESTRING (328972.5413995915 2793283.0321540064, 329011.49025639193 2793262.953630131, 329016.7891145275 2793262.100100765, 329021.2720313177 2793263.649759078, 329024.28113228397 2793266.569577661, 329035.5729807587 2793286.300975682, 329037.90742243896 2793289.251480529, 329041.0450849779 2793291.1837256695, 329044.1707070541 2793292.16340634, 329053.552598894 2793293.9059533356)"
1781,329062.6257463739,2793324.632737862,329050.6895064633,2793358.3391830204,35.75749247953068,"LINESTRING (329062.6257463739 2793324.632737862, 329050.6895064633 2793358.3391830204)"
1782,329154.1798675625,2793268.8720330596,329144.43854773516,2793237.079065307,33.451408870908026,"LINESTRING (329154.1798675625 2793268.8720330596, 329154.1462908137 2793266.2137127435, 329153.86912856076 2793263.4144537956, 329153.09947815724 2793260.7100402066, 329152.1289146932 2793258.0524767702, 329144.43854773516 2793237.079065307)"
1783,329133.9812898012,2793262.668638764,329144.43854773516,2793237.079065307,28.70268727745547,"LINESTRING (329133.9812898012 2793262.668638764, 329136.4675133014 2793260.0892687095, 329139.49813283904 2793256.7386333803, 329141.80653093965 2793252.843216569, 329143.28399607947 2793248.5705626113, 329143.882398048 2793244.098528783, 329144.43854773516 2793237.079065307)"
1784,329154.1798675625,2793268.8720330596,329133.9812898012,2793262.668638764,22.923380794267004,"LINESTRING (329154.1798675625 2793268.8720330596, 329151.85104613437 2793265.566939521, 329148.5765624405 2793263.1711173947, 329144.7021375122 2793261.934996745, 329140.6424694323 2793261.986276987, 329133.9812898012 2793262.668638764)"
